user_id,crowd_r,crowd_concordance,knn_concordance,eigentaste_concordance,gap_knn_minus_crowd,gap_train_only,crowd_nmae,knn_nmae,train_mean,train_std
20839,0.3017,0.6546,0.6817,0.6791,0.0271,0.0336,0.2677,0.2690,-0.352,6.445
15795,0.2852,0.4807,0.5077,0.5155,0.0271,-0.0035,0.1539,0.1802,-1.262,4.785
3626,0.2914,0.5786,0.6057,0.5528,0.0271,0.0359,0.2776,0.1689,3.889,5.167
23446,0.4809,0.6885,0.7156,0.6860,0.0270,0.0335,0.1938,0.1580,-0.440,5.021
19970,0.2563,0.6088,0.6358,0.6281,0.0270,0.0301,0.1708,0.1651,-0.381,4.811
21495,0.4038,0.5766,0.6036,0.5792,0.0270,-0.0380,0.1531,0.1503,-0.551,3.716
17999,0.5768,0.7220,0.7490,0.7387,0.0270,0.0565,0.1542,0.1229,0.219,5.264
2176,0.2676,0.5985,0.6255,0.6216,0.0270,0.0684,0.1583,0.1500,1.300,3.878
6302,0.4983,0.6319,0.6589,0.6680,0.0270,0.0047,0.1857,0.1889,-1.471,5.177
280,0.6069,0.6281,0.6551,0.6088,0.0270,0.0300,0.1982,0.1271,2.466,4.821
12047,0.5153,0.5933,0.6203,0.5689,0.0270,-0.0057,0.2309,0.2144,1.925,5.990
13585,0.0892,0.5277,0.5547,0.5882,0.0270,-0.1201,0.1127,0.1364,2.412,3.608
4962,0.5064,0.6937,0.7207,0.6950,0.0270,0.0414,0.1382,0.1281,0.756,4.293
21000,0.6023,0.7416,0.7686,0.7622,0.0270,0.0670,0.1288,0.1183,-0.735,4.064
24619,0.5691,0.6748,0.7018,0.6941,0.0270,0.0081,0.2582,0.2352,-1.784,5.433
14200,0.1445,0.5746,0.6015,0.5656,0.0270,-0.0035,0.1484,0.1400,1.199,3.438
1495,0.5493,0.6864,0.7134,0.7494,0.0270,0.0944,0.1268,0.1190,0.397,4.057
12913,0.4332,0.6594,0.6864,0.6799,0.0270,0.0381,0.2536,0.1692,-2.163,3.874
22277,0.6526,0.7339,0.7609,0.7519,0.0270,0.0333,0.1388,0.1151,1.154,4.039
17749,0.4290,0.6337,0.6607,0.6401,0.0270,0.0438,0.1423,0.1339,-0.328,4.220
13510,0.4622,0.6902,0.7172,0.6954,0.0270,0.0196,0.1369,0.1286,1.219,4.645
14194,0.7342,0.7404,0.7674,0.7596,0.0270,-0.0116,0.1063,0.0930,-1.028,3.332
16547,0.2976,0.5707,0.5977,0.6388,0.0270,0.0092,0.2348,0.2163,-0.210,4.210
11398,0.6287,0.7468,0.7738,0.7018,0.0270,0.0358,0.2073,0.1436,-0.788,5.031
22883,0.4928,0.6889,0.7159,0.6465,0.0270,0.0243,0.1710,0.1081,3.592,3.628
12222,0.5267,0.6144,0.6414,0.6337,0.0270,0.0139,0.2077,0.1777,2.027,5.060
16424,0.3310,0.6573,0.6842,0.5969,0.0270,0.0726,0.2121,0.1738,-1.639,4.853
12067,0.2461,0.5635,0.5905,0.5045,0.0270,-0.0115,0.2119,0.2204,1.367,4.491
21828,0.5519,0.6123,0.6393,0.6264,0.0270,0.0290,0.1788,0.1004,3.603,2.746
8406,0.5373,0.6136,0.6406,0.6033,0.0270,0.0335,0.1746,0.1550,0.898,5.326
10885,0.4242,0.6508,0.6778,0.6393,0.0270,-0.0231,0.1686,0.1192,3.908,3.732
11921,-0.0247,0.4966,0.5235,0.5235,0.0268,0.0246,0.4138,0.1734,-5.522,4.170
7231,0.6615,0.7474,0.7737,0.7408,0.0263,0.0354,0.1512,0.1308,-1.242,4.476
1931,0.2289,0.5099,0.5361,0.4954,0.0263,-0.0095,0.2494,0.0705,5.412,3.025
13901,0.6270,0.7385,0.7648,0.7332,0.0263,0.0498,0.1022,0.0909,0.917,2.811
21559,0.3090,0.5007,0.5270,0.4827,0.0263,-0.0013,0.3832,0.1310,8.051,3.083
3125,0.2515,0.6335,0.6597,0.6754,0.0262,0.0485,0.3307,0.2019,-3.898,4.878
5441,0.5704,0.6466,0.6728,0.6702,0.0262,-0.0092,0.2460,0.2088,1.557,6.339
2672,0.2562,0.5791,0.6052,0.5791,0.0261,0.0510,0.0923,0.0919,0.375,2.212
7480,0.5241,0.6871,0.7132,0.7053,0.0261,0.0528,0.1117,0.0863,2.223,2.837
24865,0.2175,0.6098,0.6358,0.5968,0.0260,0.0090,0.2955,0.2841,1.495,6.644
5435,0.3918,0.6307,0.6567,0.6424,0.0260,0.0814,0.1934,0.1852,-2.721,5.301
15420,-0.0086,0.5857,0.6117,0.6494,0.0260,0.0507,0.3873,0.1793,-3.873,4.329
2855,0.4458,0.7000,0.7260,0.7130,0.0260,0.0612,0.1586,0.1069,-1.057,3.695
9608,0.4854,0.5422,0.5681,0.5875,0.0259,0.0300,0.1292,0.1041,1.887,3.511
13390,0.2044,0.6101,0.6360,0.5596,0.0259,0.0475,0.1588,0.0880,-1.562,1.628
18975,0.3851,0.5363,0.5622,0.5259,0.0259,-0.0012,0.1496,0.1054,-1.190,2.710
9148,0.5097,0.5718,0.5977,0.5977,0.0259,-0.0265,0.2288,0.1916,1.983,6.016
12249,0.4719,0.5330,0.5589,0.6339,0.0259,-0.0000,0.2717,0.1003,5.505,3.474
5608,0.3668,0.6093,0.6352,0.6145,0.0259,0.0023,0.2630,0.2595,1.673,6.100
8629,0.3048,0.5977,0.6235,0.5744,0.0259,-0.0104,0.1527,0.1417,1.679,5.185
4438,0.6735,0.7658,0.7917,0.7827,0.0259,0.0519,0.1232,0.0892,1.309,3.461
17092,0.0760,0.5666,0.5925,0.5640,0.0259,0.0839,0.2810,0.1898,-1.655,5.030
7938,0.2234,0.6016,0.6274,0.6378,0.0259,0.0185,0.1354,0.0830,-1.359,2.756
8503,0.3049,0.6021,0.6279,0.5220,0.0258,0.0640,0.1987,0.1928,1.226,4.600
361,0.5769,0.6512,0.6770,0.6305,0.0258,0.0184,0.1689,0.1574,0.323,4.433
8850,0.4123,0.6589,0.6848,0.6512,0.0258,-0.0140,0.1475,0.1357,1.014,3.185
16818,0.3275,0.5284,0.5543,0.4974,0.0258,-0.0242,0.1887,0.1198,3.317,3.789
18475,0.2152,0.5401,0.5659,0.5556,0.0258,-0.0533,0.1570,0.1387,-0.038,3.975
8795,0.5056,0.7171,0.7429,0.6654,0.0258,-0.0337,0.1012,0.0904,0.809,3.294
11700,0.5726,0.6550,0.6809,0.6822,0.0258,0.0553,0.0969,0.1018,-0.091,4.962
22867,0.3822,0.5458,0.5716,0.5587,0.0258,0.0104,0.1820,0.1570,2.629,4.496
19168,0.2388,0.5935,0.6194,0.6026,0.0258,0.0541,0.2243,0.2284,0.683,6.308
21048,0.3885,0.6929,0.7187,0.6594,0.0258,-0.0438,0.1557,0.1356,1.667,3.456
3784,0.7136,0.7084,0.7342,0.7484,0.0258,0.0104,0.0752,0.0688,0.447,3.331
12002,0.4438,0.6052,0.6310,0.6310,0.0258,0.0518,0.1543,0.1222,3.238,3.629
194,0.4520,0.6619,0.6877,0.6619,0.0258,0.0358,0.2152,0.1898,2.357,6.317
19314,0.5033,0.6606,0.6865,0.6477,0.0258,0.0058,0.3309,0.3339,-0.833,7.535
4596,0.3502,0.5858,0.6116,0.5871,0.0258,0.0311,0.1928,0.1851,0.603,4.608
7594,0.4695,0.6186,0.6443,0.6095,0.0258,0.0139,0.1714,0.1388,-2.111,4.709
17506,0.5702,0.6804,0.7062,0.6856,0.0258,0.0392,0.1085,0.0882,1.398,3.412
17837,0.4979,0.6173,0.6430,0.6546,0.0258,-0.0115,0.2187,0.1954,1.637,5.392
19474,0.6669,0.6804,0.7062,0.6959,0.0258,0.0046,0.2398,0.2030,0.679,5.080
15710,0.5539,0.7448,0.7706,0.7410,0.0258,-0.0393,0.1381,0.1144,1.164,4.949
4426,0.3813,0.6057,0.6314,0.6263,0.0258,0.0531,0.2279,0.2002,-0.398,5.661
4985,0.2188,0.5013,0.5271,0.5245,0.0258,0.0243,0.2062,0.1943,0.765,4.156
19503,0.3735,0.6005,0.6263,0.6070,0.0258,-0.0162,0.1572,0.1100,-2.022,2.554
23979,0.3898,0.5812,0.6070,0.6031,0.0258,0.0613,0.1163,0.1148,2.196,3.171
9589,0.2326,0.6753,0.7010,0.6559,0.0258,0.0473,0.1498,0.1409,0.042,3.632
1119,0.2539,0.5714,0.5972,0.5920,0.0257,0.0069,0.1681,0.1483,1.597,3.571
18419,0.3586,0.5302,0.5560,0.5277,0.0257,0.0149,0.1846,0.1498,3.933,4.219
2469,0.0932,0.5586,0.5843,0.5753,0.0257,-0.0324,0.1373,0.1434,1.945,2.942
23812,0.1989,0.5766,0.6023,0.6422,0.0257,-0.0162,0.1806,0.1328,5.097,2.977
6732,0.4060,0.5792,0.6049,0.6396,0.0257,0.0587,0.1644,0.1624,0.451,4.625
4535,0.4228,0.7426,0.7683,0.7593,0.0257,0.0465,0.2344,0.0989,-2.833,3.290
24729,0.6542,0.6847,0.7104,0.6654,0.0257,0.0160,0.1427,0.0805,2.178,3.363
24879,0.5743,0.7181,0.7439,0.7323,0.0257,0.0115,0.1859,0.1130,-2.212,3.825
11818,0.4601,0.6692,0.6950,0.6435,0.0257,0.0864,0.2199,0.1988,-1.378,5.819
9157,0.4720,0.6967,0.7224,0.7159,0.0257,-0.0011,0.2672,0.2099,-3.315,5.777
414,0.3953,0.6542,0.6799,0.6337,0.0257,0.0256,0.2021,0.1853,-0.188,5.123
9604,0.5695,0.6799,0.7057,0.7069,0.0257,0.0208,0.1710,0.1320,-2.606,3.807
22017,0.2890,0.6195,0.6452,0.5977,0.0257,0.0692,0.2009,0.1647,-2.697,4.046
14619,0.4130,0.6324,0.6581,0.6722,0.0257,-0.0438,0.1284,0.1354,2.597,3.517
18549,0.3613,0.5777,0.6033,0.5905,0.0257,-0.0023,0.1435,0.1418,-0.400,3.825
10449,0.2589,0.5828,0.6085,0.5623,0.0257,0.0554,0.2367,0.2042,3.812,4.810
4285,0.4934,0.7150,0.7407,0.7343,0.0257,0.0209,0.2372,0.1787,-0.928,5.463
8693,0.0662,0.5456,0.5712,0.5777,0.0257,0.0001,0.1711,0.1223,-1.204,3.052
9390,0.5128,0.6958,0.7214,0.7202,0.0257,0.0150,0.1795,0.1649,0.285,5.030
10752,0.3332,0.6167,0.6423,0.6333,0.0256,0.0000,0.1584,0.1560,-0.018,3.857
2645,0.4135,0.6667,0.6923,0.7077,0.0256,-0.0127,0.1616,0.1656,0.837,3.994
22853,0.2862,0.5692,0.5949,0.5846,0.0256,-0.0115,0.2266,0.1965,-1.388,4.630
12086,0.2286,0.6013,0.6269,0.5859,0.0256,0.0161,0.2052,0.1801,1.998,5.150
4449,0.5747,0.6744,0.7000,0.6641,0.0256,0.0034,0.1969,0.1869,-1.279,5.236
18778,0.3379,0.6300,0.6555,0.5737,0.0255,0.0916,0.3299,0.2151,-4.160,5.323
2309,0.2964,0.6247,0.6499,0.6273,0.0252,0.0089,0.3324,0.0325,7.287,2.130
14868,0.3783,0.6193,0.6441,0.6402,0.0248,0.0115,0.2145,0.1207,3.972,3.493
14442,0.4390,0.5990,0.6237,0.6497,0.0247,-0.0279,0.2197,0.1924,2.691,5.300
21683,0.5455,0.6632,0.6879,0.6788,0.0247,0.0884,0.2766,0.0613,6.101,3.449
2730,0.4975,0.6390,0.6636,0.6727,0.0247,0.0579,0.0688,0.0722,0.920,2.853
15690,0.3980,0.6156,0.6403,0.5766,0.0247,0.0323,0.1472,0.1297,2.129,3.407
18534,0.5067,0.7532,0.7779,0.7299,0.0247,0.0763,0.2720,0.2264,0.056,6.466
10959,0.4315,0.6991,0.7237,0.7354,0.0246,-0.0139,0.1135,0.0919,1.644,3.856
5582,0.5027,0.6291,0.6537,0.6174,0.0246,0.0360,0.1519,0.0849,3.192,2.652
24148,0.6012,0.7432,0.7678,0.7121,0.0246,0.0662,0.0850,0.0671,1.949,2.778
4693,0.5741,0.6978,0.7224,0.7069,0.0246,0.0395,0.2460,0.2073,1.348,7.079
2784,0.2922,0.5829,0.6075,0.6205,0.0246,0.0754,0.2715,0.2063,3.439,5.542
18898,0.1689,0.6231,0.6477,0.6658,0.0246,-0.0289,0.3123,0.2113,-3.719,5.039
23050,0.4195,0.5648,0.5894,0.5531,0.0246,0.0126,0.0952,0.0923,-0.594,2.837
10755,0.4232,0.5524,0.5770,0.6041,0.0246,-0.0103,0.2114,0.1623,2.156,5.011
5487,0.5381,0.7063,0.7309,0.6999,0.0246,0.0058,0.2095,0.1970,0.278,5.598
8258,0.3027,0.5666,0.5912,0.5498,0.0246,0.0268,0.2557,0.0814,5.797,2.662
3604,0.4927,0.7348,0.7594,0.7542,0.0246,0.0497,0.3056,0.2546,-0.996,6.584
10249,0.2809,0.5827,0.6072,0.5659,0.0245,0.0613,0.2759,0.0885,5.670,4.208
15551,0.5789,0.6189,0.6434,0.6214,0.0245,-0.0403,0.1286,0.1192,-0.460,3.022
8943,0.3726,0.5349,0.5594,0.5633,0.0245,-0.0000,0.2561,0.2109,2.702,6.540
22467,0.3968,0.5685,0.5930,0.5982,0.0245,0.0335,0.2399,0.1567,3.681,5.263
15065,0.2892,0.6072,0.6318,0.6072,0.0245,-0.0127,0.1084,0.1103,0.897,3.233
9407,0.2943,0.5995,0.6240,0.5607,0.0245,0.0347,0.1484,0.1479,1.344,3.927
16075,0.2337,0.5665,0.5910,0.5574,0.0245,0.0434,0.3455,0.1415,-5.687,2.873
20365,0.4978,0.6658,0.6903,0.6697,0.0245,-0.0046,0.1942,0.1523,-1.729,5.353
6152,0.4096,0.6116,0.6361,0.6155,0.0245,-0.0150,0.1515,0.1406,-1.209,4.213
24758,0.1841,0.5548,0.5794,0.4632,0.0245,0.1105,0.1647,0.1607,0.319,4.119
24427,0.4349,0.6994,0.7239,0.7006,0.0245,0.0392,0.2354,0.1705,3.637,4.911
13846,0.2879,0.6039,0.6284,0.5755,0.0245,0.0069,0.2742,0.2502,-0.917,6.329
14289,0.3749,0.7342,0.7587,0.7252,0.0245,0.0336,0.1510,0.1417,0.241,4.810
9192,0.5025,0.6800,0.7045,0.6787,0.0245,0.0254,0.1825,0.1527,1.402,4.724
23286,0.3190,0.5747,0.5992,0.5425,0.0245,-0.1012,0.0753,0.0820,1.274,1.590
16986,0.4768,0.6662,0.6907,0.7062,0.0245,0.0023,0.2563,0.2504,-2.786,5.873
458,0.4291,0.6856,0.7101,0.6765,0.0245,0.0127,0.1566,0.1364,-0.845,4.882
6852,0.3732,0.5554,0.5799,0.5631,0.0245,0.0381,0.2323,0.2072,-1.683,4.550
4905,0.5321,0.7165,0.7410,0.7448,0.0245,0.0462,0.2597,0.1958,3.334,6.051
15094,0.2681,0.5644,0.5889,0.6405,0.0245,0.0903,0.2326,0.2328,1.774,5.454
13449,0.3325,0.6263,0.6508,0.6057,0.0245,0.0359,0.1473,0.1425,2.561,4.520
18572,0.5836,0.6134,0.6379,0.6057,0.0245,-0.0380,0.1463,0.1313,1.441,4.881
20499,0.3724,0.6160,0.6405,0.6649,0.0245,-0.0461,0.0886,0.0975,1.202,2.681
20186,0.4055,0.6727,0.6972,0.6559,0.0245,-0.0323,0.2083,0.1681,-2.038,4.315
19604,0.3442,0.6911,0.7156,0.6860,0.0245,0.0035,0.1663,0.1564,0.320,4.711
13961,0.5431,0.7040,0.7284,0.7349,0.0245,-0.0000,0.2134,0.1894,-0.185,6.626
20651,0.2049,0.6216,0.6461,0.6100,0.0245,0.1168,0.2610,0.2284,-0.636,5.711
18367,0.5115,0.6873,0.7117,0.6795,0.0245,0.0196,0.2043,0.1709,-2.479,4.230
17923,-0.1729,0.4221,0.4466,0.4556,0.0245,0.0936,0.2366,0.2380,-0.262,4.535
3923,0.2838,0.5212,0.5457,0.5045,0.0245,0.0081,0.1913,0.1812,0.916,4.743
21520,0.3650,0.6242,0.6486,0.6216,0.0245,0.0566,0.2646,0.2358,-1.046,5.788
7469,0.5979,0.6589,0.6834,0.6950,0.0245,0.0287,0.1249,0.1118,1.777,4.725
9510,0.0656,0.5611,0.5856,0.5792,0.0245,0.0254,0.2071,0.1929,0.507,4.013
23371,0.6364,0.6615,0.6860,0.6551,0.0245,0.0612,0.1004,0.0790,0.872,3.387
9106,0.3904,0.6396,0.6641,0.6512,0.0245,-0.0668,0.1537,0.1633,-0.343,5.066
18717,0.3194,0.5341,0.5586,0.5985,0.0245,0.0058,0.1684,0.1282,2.672,3.327
3054,0.3136,0.6319,0.6564,0.6152,0.0245,0.0277,0.2576,0.2184,-1.335,5.371
11703,0.0845,0.4221,0.4466,0.3977,0.0245,0.0472,0.2544,0.2026,5.293,4.495
16028,0.3891,0.6474,0.6718,0.6731,0.0245,0.0393,0.2789,0.2656,0.289,6.172
18978,0.5254,0.7155,0.7399,0.7256,0.0244,0.0238,0.1519,0.1258,1.893,4.127
17591,0.4303,0.5913,0.6157,0.5643,0.0244,0.0219,0.2014,0.1547,4.263,4.971
23157,0.4887,0.6710,0.6954,0.6838,0.0244,0.0080,0.1999,0.1694,2.866,5.461
17192,0.3787,0.5913,0.6157,0.5938,0.0244,-0.0080,0.2519,0.2432,-0.492,6.439
24552,0.3783,0.6581,0.6825,0.6799,0.0244,0.0184,0.1928,0.1809,-1.082,4.642
14060,0.3541,0.5746,0.5990,0.5694,0.0244,0.0277,0.1251,0.1224,-0.065,3.235
23211,0.4011,0.7249,0.7494,0.7147,0.0244,-0.0219,0.1708,0.1619,0.345,5.004
22635,0.5219,0.7211,0.7455,0.7699,0.0244,0.0116,0.1206,0.0938,1.680,3.582
11537,0.4842,0.6247,0.6491,0.6195,0.0244,-0.0138,0.2143,0.1912,1.013,5.588
24659,0.1789,0.5540,0.5784,0.5553,0.0244,0.0069,0.2357,0.2403,2.316,5.017
3569,0.4825,0.7211,0.7455,0.7018,0.0244,0.0586,0.2261,0.1932,-1.190,5.382
3811,0.0961,0.4602,0.4846,0.4653,0.0244,0.0565,0.2751,0.2625,-0.010,5.195
24008,0.2067,0.6003,0.6247,0.6234,0.0244,0.0613,0.2365,0.2203,0.065,5.969
6971,0.2893,0.6452,0.6697,0.6170,0.0244,0.0324,0.1673,0.1615,0.293,4.345
22855,0.3897,0.5990,0.6234,0.6247,0.0244,0.0311,0.1358,0.1296,-1.097,3.178
19963,-0.1997,0.4576,0.4820,0.4165,0.0244,0.0357,0.3552,0.2207,-4.274,5.523
21090,0.4117,0.5733,0.5977,0.6028,0.0244,0.0276,0.1847,0.1368,3.336,4.627
19984,0.6179,0.7301,0.7545,0.7301,0.0244,0.0001,0.2016,0.1350,2.883,3.986
23264,0.6618,0.7497,0.7741,0.7445,0.0244,0.0429,0.1325,0.1069,-0.541,4.069
57,0.4132,0.7009,0.7253,0.7009,0.0244,0.0253,0.1739,0.1528,0.489,5.280
3472,0.5076,0.6816,0.7060,0.6778,0.0244,0.0092,0.1911,0.1787,-0.039,5.230
17804,0.3447,0.5777,0.6021,0.5956,0.0244,-0.0058,0.2049,0.1943,-0.314,4.402
10157,0.3397,0.5584,0.5828,0.5905,0.0244,0.0565,0.1766,0.1682,2.630,4.240
3331,0.5033,0.7615,0.7859,0.7453,0.0244,0.0213,0.1320,0.1105,-1.348,3.362
15972,0.4602,0.6500,0.6744,0.6731,0.0244,0.0012,0.1778,0.1812,-1.218,5.623
15023,0.3250,0.5458,0.5701,0.5916,0.0243,0.0012,0.3363,0.0407,7.786,2.449
19017,0.5294,0.7038,0.7278,0.6953,0.0240,0.0125,0.2013,0.1846,-1.359,5.504
551,0.5294,0.6167,0.6406,0.6565,0.0239,0.0116,0.1215,0.1266,0.892,4.172
5922,0.4513,0.6217,0.6455,0.6653,0.0238,0.0162,0.1578,0.0804,4.049,2.180
1741,0.3680,0.5456,0.5694,0.5627,0.0238,0.0153,0.3092,0.2124,3.631,6.758
4237,0.3484,0.6895,0.7132,0.7000,0.0237,0.0194,0.4156,0.2447,-6.675,5.443
20033,0.4316,0.5925,0.6161,0.5981,0.0236,-0.0108,0.3263,0.2352,3.014,6.903
3668,0.2007,0.5950,0.6186,0.5793,0.0236,0.0592,0.4211,0.2406,-5.334,5.985
22786,0.3634,0.6270,0.6505,0.6047,0.0236,-0.0035,0.2372,0.1455,4.511,4.582
658,0.3901,0.5812,0.6047,0.5314,0.0236,0.0209,0.1068,0.1331,3.498,3.166
12157,0.2876,0.5770,0.6005,0.5692,0.0235,0.0034,0.3348,0.2685,3.169,6.610
21057,0.4983,0.7327,0.7562,0.7106,0.0235,0.0370,0.2930,0.2044,-3.500,6.335
16959,0.0483,0.5655,0.5890,0.5200,0.0234,0.0301,0.3498,0.1718,6.027,4.225
13617,0.6075,0.6953,0.7188,0.6758,0.0234,-0.0254,0.1786,0.1580,2.090,4.592
22461,0.4702,0.5651,0.5885,0.5586,0.0234,0.0243,0.2303,0.1066,4.472,5.241
16911,0.5537,0.6749,0.6983,0.6853,0.0234,0.0429,0.1296,0.1040,-1.132,3.092
5853,0.4870,0.6974,0.7208,0.6831,0.0234,0.0081,0.1480,0.0996,2.430,3.983
19731,0.3629,0.5564,0.5798,0.6109,0.0233,0.0211,0.3681,0.3581,-1.366,8.202
22141,0.6989,0.7652,0.7886,0.7458,0.0233,0.0542,0.2319,0.1817,1.453,5.709
22730,0.4561,0.7043,0.7276,0.6848,0.0233,0.0186,0.2783,0.1518,-4.596,3.684
12630,0.3131,0.6153,0.6386,0.6425,0.0233,0.0024,0.2557,0.1938,3.531,5.982
14597,0.1801,0.4845,0.5078,0.4728,0.0233,-0.0279,0.3964,0.3085,-2.561,6.473
9213,0.0910,0.5920,0.6153,0.5984,0.0233,0.0940,0.2989,0.2026,3.598,6.043
11380,0.3818,0.6049,0.6282,0.6179,0.0233,0.0244,0.2779,0.2463,-1.003,5.684
21335,0.2601,0.5557,0.5790,0.5350,0.0233,0.0497,0.0777,0.0598,1.961,1.777
10968,0.2850,0.5920,0.6153,0.6438,0.0233,-0.0001,0.1360,0.0974,3.180,3.744
12805,0.5552,0.6878,0.7111,0.6645,0.0233,0.0173,0.2084,0.0929,4.659,3.231
16565,0.4807,0.6049,0.6282,0.5946,0.0233,0.0046,0.0784,0.0772,0.087,2.940
13898,0.1817,0.5877,0.6110,0.5877,0.0233,0.0315,0.3680,0.0252,8.382,1.499
16216,0.0221,0.5082,0.5315,0.6452,0.0233,0.1242,0.4131,0.3125,-4.494,5.817
7156,0.4312,0.5045,0.5278,0.5045,0.0233,0.0266,0.1019,0.1220,1.532,2.457
9259,0.4551,0.6054,0.6287,0.6442,0.0233,0.0094,0.0972,0.0883,1.508,2.903
19441,0.1772,0.4023,0.4256,0.4127,0.0233,0.0208,0.2185,0.1390,3.739,4.705
16346,0.4689,0.6326,0.6559,0.6818,0.0233,0.0461,0.1024,0.1069,0.113,3.782
872,0.1629,0.5356,0.5589,0.5356,0.0233,0.0046,0.2027,0.1568,-3.230,3.576
11416,0.5024,0.7038,0.7270,0.7219,0.0233,0.0430,0.2025,0.1509,3.414,4.816
1418,0.3879,0.6947,0.7180,0.7012,0.0233,0.0231,0.2532,0.1594,3.606,5.427
8236,0.5255,0.6860,0.7093,0.6770,0.0233,0.0104,0.1593,0.1216,-2.026,3.419
19134,0.4970,0.6240,0.6473,0.6499,0.0233,0.0362,0.2485,0.2500,-1.033,6.495
15978,-0.0447,0.6370,0.6602,0.6550,0.0233,0.2685,0.2759,0.2519,0.217,6.564
21785,0.4458,0.6576,0.6809,0.6292,0.0233,0.0127,0.2030,0.1792,0.032,5.521
24116,0.4369,0.7196,0.7429,0.7067,0.0233,0.0186,0.2535,0.2219,2.226,6.440
5726,0.4884,0.5736,0.5969,0.5840,0.0233,0.0176,0.2094,0.1050,4.341,3.597
4046,0.3508,0.5277,0.5510,0.6232,0.0232,0.0358,0.1145,0.1069,0.568,4.109
3108,0.4602,0.6194,0.6426,0.6348,0.0232,0.0659,0.2087,0.1968,0.914,6.395
4273,0.4929,0.6181,0.6413,0.6013,0.0232,0.0570,0.1308,0.0776,-1.546,2.188
18807,0.3514,0.5974,0.6206,0.5406,0.0232,-0.0127,0.1531,0.0857,3.016,3.454
13758,0.4412,0.5768,0.6000,0.5781,0.0232,0.0116,0.1859,0.1343,4.037,3.850
727,0.5450,0.6598,0.6830,0.6881,0.0232,0.0357,0.1261,0.1185,0.700,4.216
8907,0.0908,0.5631,0.5863,0.5425,0.0232,0.0391,0.1404,0.1314,1.616,3.950
24745,0.1961,0.5966,0.6198,0.6160,0.0232,-0.0069,0.2392,0.1121,5.344,3.222
24130,0.2247,0.5490,0.5722,0.5593,0.0232,0.0530,0.2066,0.2146,0.370,5.893
9773,0.4231,0.6538,0.6770,0.6396,0.0232,0.0428,0.1391,0.1129,-0.724,3.858
8550,0.4295,0.6873,0.7104,0.6551,0.0232,0.0705,0.1719,0.1138,1.616,4.094
5405,0.3344,0.6010,0.6242,0.5727,0.0232,0.0207,0.1574,0.1387,3.339,3.043
4846,0.4289,0.7490,0.7722,0.7194,0.0232,0.0828,0.3205,0.1494,-4.008,4.628
5721,0.4109,0.6100,0.6332,0.6165,0.0232,0.0035,0.1298,0.1331,0.652,4.181
4262,0.7198,0.7156,0.7387,0.6795,0.0232,0.0624,0.1865,0.1330,1.298,5.523
4610,0.4459,0.6898,0.7130,0.7310,0.0232,0.0667,0.2197,0.1883,1.473,4.777
12020,0.6260,0.6976,0.7207,0.7014,0.0232,-0.0196,0.1401,0.1090,3.198,3.489
5981,0.2081,0.6023,0.6255,0.5997,0.0232,0.0277,0.1739,0.1656,1.042,4.711
15123,0.0655,0.5701,0.5933,0.5624,0.0232,0.0807,0.2308,0.2089,2.043,4.763
16920,0.2589,0.6190,0.6422,0.6615,0.0232,-0.0046,0.1121,0.1023,1.473,2.613
11311,0.3425,0.6113,0.6345,0.6319,0.0232,-0.0161,0.1519,0.1351,1.233,3.876
4484,0.5799,0.6782,0.7014,0.6847,0.0232,0.0080,0.1090,0.1091,0.043,3.171
939,0.5663,0.7632,0.7864,0.7864,0.0232,0.0532,0.0915,0.0890,-0.441,3.633
5180,0.2104,0.6306,0.6538,0.6332,0.0232,0.0323,0.1881,0.1208,4.753,3.493
5254,0.5206,0.6504,0.6735,0.6697,0.0231,-0.0092,0.1910,0.1789,1.611,5.501
22203,0.4032,0.6812,0.7044,0.7185,0.0231,-0.0392,0.1718,0.1618,0.367,4.902
2507,0.3917,0.6491,0.6722,0.6748,0.0231,0.0369,0.1638,0.1389,-2.059,4.572
1223,0.3721,0.6632,0.6864,0.6838,0.0231,0.0530,0.1866,0.1867,1.036,4.685
16374,0.5922,0.7391,0.7622,0.7712,0.0231,0.0127,0.2187,0.1711,2.193,5.093
21939,0.3742,0.6118,0.6350,0.5835,0.0231,0.0161,0.2685,0.2483,-1.042,5.370
12818,0.4163,0.6098,0.6329,0.5931,0.0231,-0.0046,0.2067,0.2077,0.013,4.628
23868,0.4924,0.7189,0.7420,0.7086,0.0231,0.0046,0.2171,0.1936,2.057,5.769
9858,0.3741,0.5854,0.6085,0.5892,0.0231,0.0563,0.1601,0.1627,0.039,4.446
21519,0.5335,0.7445,0.7677,0.7766,0.0231,0.0370,0.1318,0.0987,1.723,3.529
1390,0.4643,0.6778,0.7009,0.6431,0.0231,-0.0382,0.1125,0.1161,-0.575,3.365
13876,0.4304,0.7047,0.7279,0.6727,0.0231,-0.0093,0.1127,0.0956,2.402,3.337
11385,0.1288,0.5905,0.6136,0.5815,0.0231,0.1209,0.2011,0.1610,0.548,5.045
23702,0.5949,0.6675,0.6906,0.6714,0.0231,-0.0012,0.1365,0.1335,0.180,4.889
5051,0.5351,0.6367,0.6598,0.6341,0.0231,-0.0092,0.1796,0.1404,2.977,4.591
7940,0.2401,0.6200,0.6431,0.6046,0.0231,-0.0173,0.1609,0.1355,2.321,3.922
